split,video,stem,sample_id,input_path,target_path,mask_path,pair_count_of_video,bucket
train,2号瓦斯鉴定行T2,segment_046,2号瓦斯鉴定行T2__segment_046,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_046.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_046.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_046.png,62,46-64
train,2号瓦斯鉴定行T2,segment_047,2号瓦斯鉴定行T2__segment_047,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_047.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_047.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_047.png,62,46-64
train,2号瓦斯鉴定行T2,segment_048,2号瓦斯鉴定行T2__segment_048,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_048.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_048.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_048.png,62,46-64
train,2号瓦斯鉴定行T2,segment_049,2号瓦斯鉴定行T2__segment_049,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_049.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_049.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_049.png,62,46-64
train,2号瓦斯鉴定行T2,segment_050,2号瓦斯鉴定行T2__segment_050,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_050.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_050.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_050.png,62,46-64
train,2号瓦斯鉴定行T2,segment_051,2号瓦斯鉴定行T2__segment_051,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_051.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_051.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_051.png,62,46-64
train,2号瓦斯鉴定行T2,segment_052,2号瓦斯鉴定行T2__segment_052,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_052.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_052.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_052.png,62,46-64
train,2号瓦斯鉴定行T2,segment_053,2号瓦斯鉴定行T2__segment_053,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_053.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_053.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_053.png,62,46-64
train,2号瓦斯鉴定行T2,segment_054,2号瓦斯鉴定行T2__segment_054,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_054.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_054.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_054.png,62,46-64
train,2号瓦斯鉴定行T2,segment_055,2号瓦斯鉴定行T2__segment_055,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_055.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_055.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_055.png,62,46-64
train,2号瓦斯鉴定行T2,segment_056,2号瓦斯鉴定行T2__segment_056,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_056.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_056.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_056.png,62,46-64
train,2号瓦斯鉴定行T2,segment_057,2号瓦斯鉴定行T2__segment_057,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_057.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_057.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_057.png,62,46-64
train,2号瓦斯鉴定行T2,segment_058,2号瓦斯鉴定行T2__segment_058,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_058.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_058.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_058.png,62,46-64
train,2号瓦斯鉴定行T2,segment_059,2号瓦斯鉴定行T2__segment_059,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_059.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_059.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_059.png,62,46-64
train,2号瓦斯鉴定行T2,segment_060,2号瓦斯鉴定行T2__segment_060,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_060.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_060.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_060.png,62,46-64
train,2号瓦斯鉴定行T2,segment_061,2号瓦斯鉴定行T2__segment_061,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_061.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_061.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_061.png,62,46-64
train,2号瓦斯鉴定行T2,segment_062,2号瓦斯鉴定行T2__segment_062,/home/user/lucidmine-40-video-dataset/data/train/input/2号瓦斯鉴定行T2__segment_062.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/2号瓦斯鉴定行T2__segment_062.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/2号瓦斯鉴定行T2__segment_062.png,62,46-64
train,3号瓦斯鉴定巷T2,segment_001,3号瓦斯鉴定巷T2__segment_001,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_001.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_001.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_001.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_002,3号瓦斯鉴定巷T2__segment_002,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_002.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_002.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_002.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_003,3号瓦斯鉴定巷T2__segment_003,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_003.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_003.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_003.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_004,3号瓦斯鉴定巷T2__segment_004,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_004.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_004.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_004.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_005,3号瓦斯鉴定巷T2__segment_005,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_005.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_005.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_005.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_006,3号瓦斯鉴定巷T2__segment_006,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_006.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_006.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_006.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_007,3号瓦斯鉴定巷T2__segment_007,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_007.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_008,3号瓦斯鉴定巷T2__segment_008,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_008.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_009,3号瓦斯鉴定巷T2__segment_009,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_009.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_010,3号瓦斯鉴定巷T2__segment_010,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_010.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_011,3号瓦斯鉴定巷T2__segment_011,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_011.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_012,3号瓦斯鉴定巷T2__segment_012,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_012.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_013,3号瓦斯鉴定巷T2__segment_013,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_013.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_014,3号瓦斯鉴定巷T2__segment_014,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_014.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_015,3号瓦斯鉴定巷T2__segment_015,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_015.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_016,3号瓦斯鉴定巷T2__segment_016,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_016.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_017,3号瓦斯鉴定巷T2__segment_017,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_017.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_018,3号瓦斯鉴定巷T2__segment_018,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_018.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_019,3号瓦斯鉴定巷T2__segment_019,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_019.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_020,3号瓦斯鉴定巷T2__segment_020,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_020.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_021,3号瓦斯鉴定巷T2__segment_021,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_021.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_022,3号瓦斯鉴定巷T2__segment_022,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_022.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_023,3号瓦斯鉴定巷T2__segment_023,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_023.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_024,3号瓦斯鉴定巷T2__segment_024,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_024.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_025,3号瓦斯鉴定巷T2__segment_025,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_025.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_026,3号瓦斯鉴定巷T2__segment_026,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_026.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_026.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_026.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_027,3号瓦斯鉴定巷T2__segment_027,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_027.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_027.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_027.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_028,3号瓦斯鉴定巷T2__segment_028,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_028.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_028.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_028.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_029,3号瓦斯鉴定巷T2__segment_029,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_029.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_029.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_029.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_030,3号瓦斯鉴定巷T2__segment_030,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_030.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_030.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_030.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_031,3号瓦斯鉴定巷T2__segment_031,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_031.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_031.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_031.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_032,3号瓦斯鉴定巷T2__segment_032,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_032.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_032.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_032.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_033,3号瓦斯鉴定巷T2__segment_033,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_033.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_033.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_033.png,43,31-45
train,3号瓦斯鉴定巷T2,segment_034,3号瓦斯鉴定巷T2__segment_034,/home/user/lucidmine-40-video-dataset/data/train/input/3号瓦斯鉴定巷T2__segment_034.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/3号瓦斯鉴定巷T2__segment_034.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/3号瓦斯鉴定巷T2__segment_034.png,43,31-45
